tour,course_id,club_id_1,club_level_1,club_id_2_new,club_level_2_new,sampleCnt
17,15700,55,11,26,11,2
17,15700,37,6,32,9,2
17,15700,19,12,38,4,2
17,15700,37,3,26,9,2
17,15700,19,13,63,2,2
17,15700,37,6,26,11,2
17,15700,37,6,32,10,2
17,15700,19,12,63,1,2
17,15700,19,13,63,3,1
17,15700,31,10,26,8,1
17,15700,31,9,38,5,1
17,15700,37,6,62,10,1
17,15700,31,10,62,9,1
17,15700,55,10,62,10,1
17,15700,55,11,62,11,1
17,15700,55,11,63,6,1
17,15700,37,4,63,5,1
17,15700,19,12,63,2,1
17,15700,37,3,38,3,1
17,15700,19,11,32,8,1
17,15700,19,10,63,3,1
17,15700,37,7,26,11,1
17,15700,37,7,32,11,1
17,15700,31,12,38,6,1
17,15700,19,11,38,4,1
17,15700,37,5,38,6,1
17,15700,37,8,63,6,1
17,15700,19,11,63,2,1
17,15700,55,11,38,6,1
17,15700,37,5,62,10,1
17,15700,55,8,26,8,1
17,15700,55,8,32,8,1
17,15700,55,10,63,6,1
17,15700,55,9,62,9,1
17,15700,10,12,38,7,1
17,15700,13,11,26,9,1
17,15700,13,11,26,10,1
17,15700,19,10,26,8,1
17,15700,37,5,62,7,1
17,15700,55,9,63,6,1
17,15700,37,5,62,9,1
17,15700,37,5,63,3,1
17,15700,55,9,32,10,1
17,15700,31,11,0,0,1
16,14700,37,7,0,0,69
16,14700,37,6,0,0,57
16,14700,37,7,38,7,30
16,14700,37,5,0,0,29
16,14700,37,8,0,0,20
16,14700,37,7,38,6,6
16,14700,55,9,0,0,4
16,14700,37,8,38,8,4
16,14700,37,6,38,5,4
16,14700,37,5,38,5,4
16,14700,19,12,0,0,4
16,14700,31,11,0,0,3
16,14700,55,11,0,0,2
16,14700,55,10,0,0,2
16,14700,37,7,63,7,2
16,14700,37,6,38,6,2
16,14700,37,4,0,0,2
16,14700,31,10,0,0,2
16,14700,19,13,0,0,2
16,14700,37,6,62,9,1
16,14700,64,6,0,0,1
16,14700,55,12,0,0,1
16,14700,37,8,63,7,1
16,14700,37,6,63,6,1
16,14700,37,5,62,9,1
16,14700,31,9,62,8,1
16,14700,19,11,0,0,1
16,14700,10,11,62,10,1
16,14300,37,6,0,0,835
16,14300,37,5,38,4,792
16,14300,37,5,63,5,339
16,14300,37,5,63,4,259
16,14300,37,5,38,5,64
16,14300,37,7,0,0,63
16,14300,37,5,0,0,32
16,14300,37,5,26,9,32
16,14300,37,6,63,5,25
16,14300,37,4,63,4,22
16,14300,37,4,63,3,18
16,14300,37,8,0,0,16
16,14300,37,4,38,4,16
16,14300,19,12,0,0,15
16,14300,37,7,63,6,15
16,14300,37,4,0,0,12
16,14300,37,6,63,6,10
16,14300,37,7,38,7,10
16,14300,37,5,26,8,10
16,14300,37,5,26,10,9
16,14300,37,5,63,3,9
16,14300,37,8,38,7,8
16,14300,37,5,38,3,7
16,14300,37,6,38,5,6
16,14300,37,6,38,6,6
16,14300,55,11,0,0,5
16,14300,37,7,63,7,5
16,14300,37,4,26,8,5
16,14300,37,5,32,9,4
16,14300,55,10,0,0,4
16,14300,37,4,26,9,4
16,14300,19,11,0,0,3
16,14300,37,7,38,6,3
16,14300,19,12,26,9,3
16,14300,31,9,26,8,2
16,14300,19,11,63,3,2
16,14300,19,12,32,9,2
16,14300,55,9,0,0,2
16,14300,55,8,0,0,2
16,14300,19,12,26,8,2
16,14300,37,5,26,11,2
16,14300,37,8,63,6,1
16,14300,37,6,63,3,1
16,14300,37,4,38,3,1
16,14300,37,6,32,9,1
16,14300,37,6,32,11,1
16,14300,37,6,63,4,1
16,14300,37,4,26,7,1
16,14300,37,4,63,2,1
16,14300,37,5,63,6,1
16,14300,37,3,63,3,1
16,14300,37,3,0,0,1
16,14300,37,3,26,8,1
16,14300,31,11,63,6,1
16,14300,31,9,62,9,1
16,14300,37,5,26,7,1
16,14300,10,9,62,8,1
16,14300,10,11,63,6,1
16,14300,13,9,62,8,1
16,14300,19,10,0,0,1
16,14300,37,6,26,9,1
16,14300,19,11,26,7,1
16,14300,19,11,26,6,1
16,14300,37,5,63,2,1
16,14300,31,8,26,8,1
16,14300,55,9,32,9,1
16,14300,19,12,63,3,1
16,14300,55,9,63,4,1
16,14300,37,8,38,8,1
16,14300,19,13,63,4,1
16,14300,19,13,0,0,1
16,14300,19,13,32,11,1
16,14300,19,13,26,10,1
16,14300,19,13,32,9,1
7,10000,13,7,0,0,787
7,10000,37,5,0,0,324
7,10000,37,1,0,0,314
7,10000,37,3,0,0,294
7,10000,37,4,0,0,281
7,10000,19,6,0,0,262
7,10000,37,2,0,0,230
7,10000,19,5,0,0,193
7,10000,37,3,38,2,178
7,10000,37,6,0,0,174
7,10000,37,4,38,4,153
7,10000,37,3,38,3,131
7,10000,37,1,26,3,113
7,10000,37,2,26,5,93
7,10000,19,6,50,5,88
7,10000,19,5,26,4,76
7,10000,19,7,0,0,74
7,10000,13,5,0,0,69
7,10000,13,3,26,3,63
7,10000,13,3,50,5,60
7,10000,37,3,26,5,59
7,10000,13,4,0,0,52
7,10000,37,4,50,8,50
7,10000,19,5,26,3,49
7,10000,37,1,50,5,48
7,10000,37,1,26,4,46
7,10000,13,3,50,4,45
7,10000,13,3,26,2,44
7,10000,19,4,0,0,42
7,10000,13,4,50,5,42
7,10000,13,2,26,3,40
7,10000,37,2,38,2,40
7,10000,19,5,50,5,38
7,10000,37,2,26,4,37
7,10000,37,1,50,4,33
7,10000,37,4,38,3,33
7,10000,19,5,26,2,30
7,10000,13,3,50,3,29
7,10000,13,2,26,2,28
7,10000,13,3,26,4,28
7,10000,13,6,0,0,28
7,10000,19,6,26,3,28
7,10000,19,4,26,3,27
7,10000,13,2,50,5,27
7,10000,49,6,50,5,26
7,10000,37,1,26,2,25
7,10000,49,8,50,8,24
7,10000,37,1,50,3,24
7,10000,49,6,50,6,23
7,10000,19,6,26,4,23
7,10000,37,2,50,6,23
7,10000,49,5,50,5,23
7,10000,19,5,50,4,23
7,10000,13,2,50,4,23
7,10000,49,8,50,7,22
7,10000,13,3,0,0,22
7,10000,37,2,50,5,22
7,10000,13,4,26,3,20
7,10000,37,3,50,8,19
7,10000,13,4,26,2,19
7,10000,37,3,50,6,19
7,10000,13,2,50,3,19
7,10000,31,3,26,6,18
7,10000,37,4,50,6,16
7,10000,19,6,50,4,16
7,10000,37,1,50,6,16
7,10000,19,4,50,4,15
7,10000,19,4,26,2,15
7,10000,13,4,50,4,15
7,10000,19,4,50,3,15
7,10000,19,7,50,5,15
7,10000,19,8,0,0,14
7,10000,13,4,26,4,14
7,10000,19,5,50,3,14
7,10000,37,3,50,7,14
7,10000,37,1,26,5,14
7,10000,49,5,50,3,13
7,10000,13,5,26,3,13
7,10000,37,2,38,1,13
7,10000,37,3,26,7,13
7,10000,19,4,50,5,12
7,10000,49,5,50,4,12
7,10000,19,3,26,2,12
7,10000,13,4,50,6,12
7,10000,37,3,26,6,12
7,10000,13,3,8,4,12
7,10000,13,4,26,5,11
7,10000,13,5,50,5,11
7,10000,13,6,26,6,11
7,10000,49,4,50,4,11
7,10000,19,7,26,4,10
7,10000,37,4,50,7,10
7,10000,49,4,50,5,10
7,10000,37,4,50,5,10
7,10000,19,6,50,3,10
7,10000,37,2,26,6,10
7,10000,37,1,38,1,10
7,10000,49,4,50,3,9
7,10000,37,2,26,3,9
7,10000,31,3,50,7,9
7,10000,49,5,50,6,9
7,10000,13,3,50,6,9
7,10000,19,6,50,6,9
7,10000,13,2,26,4,9
7,10000,37,2,50,4,9
7,10000,19,3,0,0,8
7,10000,37,3,50,5,8
7,10000,19,3,50,3,8
7,10000,13,4,50,3,8
7,10000,37,2,50,7,8
7,10000,37,1,50,7,8
7,10000,49,6,50,4,7
7,10000,19,3,50,4,7
7,10000,31,3,50,6,7
7,10000,37,2,50,3,7
7,10000,13,5,50,6,6
7,10000,19,3,26,3,6
7,10000,13,1,26,2,6
7,10000,13,5,26,4,6
7,10000,37,1,8,4,6
7,10000,37,1,38,2,6
7,10000,13,1,26,3,6
7,10000,13,4,8,4,6
7,10000,19,4,8,2,5
7,10000,19,10,50,10,5
7,10000,19,5,8,4,5
7,10000,37,5,38,4,5
7,10000,19,7,50,6,5
7,10000,37,4,38,2,5
7,10000,13,2,50,6,5
7,10000,37,3,26,4,5
7,10000,13,5,50,4,5
7,10000,19,6,26,5,5
7,10000,19,5,50,6,5
7,10000,19,6,26,2,5
7,10000,37,2,38,3,5
7,10000,13,3,8,3,5
7,10000,13,5,38,2,5
7,10000,49,3,26,2,4
7,10000,19,5,28,6,4
7,10000,37,7,0,0,4
7,10000,19,2,50,5,4
7,10000,37,4,50,9,4
7,10000,49,7,50,6,4
7,10000,49,6,38,2,4
7,10000,37,3,50,4,4
7,10000,19,3,8,2,4
7,10000,13,4,38,1,4
7,10000,37,2,26,2,4
7,10000,49,3,26,3,4
7,10000,49,3,50,5,4
7,10000,49,8,26,6,4
7,10000,49,3,50,3,4
7,10000,31,6,50,7,4
7,10000,13,2,8,4,4
7,10000,49,4,26,3,4
7,10000,13,2,8,2,3
7,10000,13,2,8,3,3
7,10000,13,2,26,1,3
7,10000,13,3,50,7,3
7,10000,13,3,8,2,3
7,10000,31,6,50,8,3
7,10000,19,4,26,5,3
7,10000,13,3,26,1,3
7,10000,37,1,8,3,3
7,10000,49,3,50,4,3
7,10000,31,6,50,6,3
7,10000,13,4,8,3,3
7,10000,19,6,8,4,3
7,10000,19,1,50,3,3
7,10000,37,3,26,3,3
7,10000,19,4,26,4,3
7,10000,19,10,50,9,3
7,10000,19,8,26,6,3
7,10000,13,1,50,4,3
7,10000,49,6,50,3,3
7,10000,19,5,8,3,3
7,10000,19,7,26,5,3
7,10000,19,2,26,2,3
7,10000,7,7,26,3,3
7,10000,49,7,50,5,3
7,10000,7,5,0,0,3
7,10000,49,5,26,3,3
7,10000,13,3,26,5,2
7,10000,19,5,38,2,2
7,10000,49,8,50,6,2
7,10000,19,5,26,1,2
7,10000,7,6,26,2,2
7,10000,7,9,50,6,2
7,10000,13,1,50,3,2
7,10000,49,2,26,2,2
7,10000,13,1,50,5,2
7,10000,19,3,50,5,2
7,10000,25,3,26,4,2
7,10000,25,3,20,6,2
7,10000,25,6,50,6,2
7,10000,37,5,50,8,2
7,10000,31,2,26,5,2
7,10000,37,5,38,2,2
7,10000,31,2,50,6,2
7,10000,19,2,26,3,2
7,10000,37,4,26,6,2
7,10000,31,3,26,5,2
7,10000,13,2,0,0,2
7,10000,19,2,50,4,2
7,10000,31,4,50,7,2
7,10000,31,4,50,9,2
7,10000,31,5,50,6,2
7,10000,13,1,0,0,2
7,10000,19,1,50,4,2
7,10000,49,7,50,8,2
7,10000,19,1,26,2,2
7,10000,31,6,50,9,2
7,10000,19,5,26,5,2
7,10000,49,3,28,6,2
7,10000,49,4,26,2,2
7,10000,19,1,26,1,2
7,10000,13,3,20,5,2
7,10000,13,3,8,1,2
7,10000,19,1,50,5,2
7,10000,13,3,20,6,2
7,10000,19,4,50,6,2
7,10000,13,5,20,6,2
7,10000,13,3,28,5,2
7,10000,37,2,50,8,2
7,10000,37,2,63,1,2
7,10000,13,4,8,5,2
7,10000,13,5,26,5,2
7,10000,13,5,8,3,1
7,10000,13,4,28,6,1
7,10000,19,4,26,1,1
7,10000,37,2,8,5,1
7,10000,37,2,50,2,1
7,10000,13,4,8,2,1
7,10000,13,4,38,3,1
7,10000,13,5,8,4,1
7,10000,49,5,8,4,1
7,10000,37,2,8,4,1
7,10000,13,4,38,2,1
7,10000,49,5,38,1,1
7,10000,13,4,50,7,1
7,10000,13,3,50,2,1
7,10000,49,8,0,0,1
7,10000,13,5,8,5,1
7,10000,13,6,50,7,1
7,10000,49,5,26,4,1
7,10000,13,3,28,6,1
7,10000,37,1,20,6,1
7,10000,49,5,26,2,1
7,10000,49,5,28,6,1
7,10000,37,1,50,2,1
7,10000,49,6,26,5,1
7,10000,19,1,50,1,1
7,10000,37,1,28,6,1
7,10000,37,1,8,5,1
7,10000,19,4,8,4,1
7,10000,49,5,8,5,1
7,10000,13,2,38,3,1
7,10000,19,1,26,3,1
7,10000,19,4,28,4,1
7,10000,13,2,28,6,1
7,10000,19,5,38,1,1
7,10000,19,5,8,2,1
7,10000,37,3,102,11,1
7,10000,19,1,0,0,1
7,10000,19,1,28,4,1
7,10000,31,5,38,3,1
7,10000,31,5,38,2,1
7,10000,31,5,50,7,1
7,10000,19,2,50,3,1
7,10000,37,4,26,8,1
7,10000,31,4,38,3,1
7,10000,19,6,20,5,1
7,10000,31,3,26,4,1
7,10000,13,2,20,6,1
7,10000,13,2,28,5,1
7,10000,19,2,0,0,1
7,10000,49,7,50,7,1
7,10000,31,3,50,8,1
7,10000,19,2,26,4,1
7,10000,31,2,50,7,1
7,10000,31,2,50,5,1
7,10000,37,5,50,9,1
7,10000,25,8,50,7,1
7,10000,25,7,50,5,1
7,10000,25,7,50,6,1
7,10000,25,7,28,6,1
7,10000,19,2,8,3,1
7,10000,25,6,50,5,1
7,10000,25,5,8,4,1
7,10000,25,5,50,6,1
7,10000,25,5,50,5,1
7,10000,25,5,50,7,1
7,10000,25,4,50,1,1
7,10000,25,4,26,2,1
7,10000,25,4,50,5,1
7,10000,25,4,26,4,1
7,10000,25,3,28,4,1
7,10000,25,3,50,4,1
7,10000,25,3,50,5,1
7,10000,37,5,26,7,1
7,10000,37,5,38,3,1
7,10000,25,3,8,1,1
7,10000,19,11,0,0,1
7,10000,19,6,28,7,1
7,10000,13,2,28,4,1
7,10000,19,9,0,0,1
7,10000,19,5,50,2,1
7,10000,19,6,28,6,1
7,10000,13,1,50,2,1
7,10000,19,7,38,2,1
7,10000,13,1,26,1,1
7,10000,19,5,20,4,1
7,10000,19,7,50,4,1
7,10000,13,1,26,4,1
7,10000,19,7,26,3,1
7,10000,19,7,8,4,1
7,10000,19,7,8,5,1
7,10000,49,7,38,4,1
7,10000,49,2,26,3,1
7,10000,10,5,0,0,1
7,10000,10,3,50,6,1
7,10000,7,9,0,0,1
7,10000,49,3,8,2,1
7,10000,7,8,50,6,1
7,10000,7,8,26,3,1
7,10000,7,8,50,5,1
7,10000,7,8,0,0,1
7,10000,7,7,26,1,1
7,10000,7,7,8,2,1
7,10000,7,7,26,4,1
7,10000,7,7,28,6,1
7,10000,19,5,20,6,1
7,10000,7,7,50,3,1
7,10000,7,6,28,1,1
7,10000,101,11,102,11,1
7,10000,7,6,50,4,1
7,10000,7,6,50,6,1
7,10000,7,6,50,3,1
7,10000,7,5,28,5,1
7,10000,7,5,26,2,1
7,10000,19,3,26,4,1
7,10000,7,1,8,1,1
7,10000,7,1,50,4,1
7,10000,1,1,50,5,1
7,10000,19,3,8,5,1
6,9900,37,3,38,2,824
6,9900,37,1,26,3,563
6,9900,37,4,0,0,150
6,9900,37,1,26,2,100
6,9900,37,1,8,2,75
6,9900,37,3,0,0,64
6,9900,37,1,8,3,62
6,9900,37,2,38,1,58
6,9900,37,2,38,2,50
6,9900,37,2,26,3,48
6,9900,37,3,38,3,41
6,9900,37,1,26,1,36
6,9900,37,2,26,2,35
6,9900,37,2,26,4,34
6,9900,37,1,8,1,34
6,9900,37,1,26,4,29
6,9900,37,2,26,5,27
6,9900,37,1,8,4,27
6,9900,19,5,26,2,27
6,9900,19,6,26,2,25
6,9900,19,5,8,3,25
6,9900,37,1,38,1,24
6,9900,19,6,26,3,24
6,9900,19,5,8,2,23
6,9900,37,5,0,0,21
6,9900,37,2,26,1,21
6,9900,37,2,8,4,20
6,9900,37,1,8,5,18
6,9900,37,1,26,5,17
6,9900,37,3,38,1,17
6,9900,37,2,8,2,16
6,9900,37,1,28,5,16
6,9900,37,2,0,0,15
6,9900,37,2,8,3,15
6,9900,19,6,8,4,14
6,9900,19,5,26,1,14
6,9900,19,6,26,1,13
6,9900,19,5,26,3,11
6,9900,37,2,8,5,11
6,9900,19,6,8,3,11
6,9900,19,5,8,1,10
6,9900,37,2,20,6,10
6,9900,37,2,8,1,10
6,9900,37,1,28,4,10
6,9900,37,4,38,2,10
6,9900,37,2,38,3,9
6,9900,19,6,26,4,9
6,9900,13,3,8,2,8
6,9900,37,6,0,0,8
6,9900,13,3,8,3,7
6,9900,37,2,28,4,7
6,9900,37,4,38,3,7
6,9900,13,2,8,2,7
6,9900,19,6,8,2,7
6,9900,37,3,20,8,7
6,9900,37,2,28,6,6
6,9900,19,5,28,4,6
6,9900,37,1,28,6,6
6,9900,19,4,26,2,6
6,9900,19,5,8,4,6
6,9900,19,3,8,2,6
6,9900,19,10,38,3,6
6,9900,13,2,26,2,6
6,9900,19,4,8,2,6
6,9900,37,3,26,4,5
6,9900,19,4,8,3,5
6,9900,37,1,20,6,5
6,9900,13,2,8,3,5
6,9900,19,6,38,1,5
6,9900,37,2,20,1,5
6,9900,37,4,38,4,5
6,9900,37,3,26,5,5
6,9900,19,6,28,5,5
6,9900,19,6,20,6,5
6,9900,49,3,26,2,4
6,9900,19,6,20,5,4
6,9900,19,6,8,1,4
6,9900,19,7,26,2,4
6,9900,37,2,26,6,4
6,9900,19,6,28,6,4
6,9900,37,3,38,4,3
6,9900,19,6,0,0,3
6,9900,13,3,26,3,3
6,9900,37,2,20,5,3
6,9900,13,3,26,2,3
6,9900,19,7,26,3,3
6,9900,19,6,26,5,3
6,9900,13,4,8,2,3
6,9900,37,1,20,4,3
6,9900,19,4,26,3,3
6,9900,19,4,8,1,3
6,9900,7,4,0,0,3
6,9900,37,1,38,2,3
6,9900,13,4,26,3,3
6,9900,37,1,20,3,3
6,9900,19,5,28,5,3
6,9900,19,5,28,6,3
6,9900,37,3,26,2,2
6,9900,49,3,26,1,2
6,9900,49,4,26,2,2
6,9900,19,5,26,4,2
6,9900,37,1,28,3,2
6,9900,37,1,0,0,2
6,9900,13,2,0,0,2
6,9900,37,1,28,1,2
6,9900,19,8,26,5,2
6,9900,19,6,8,5,2
6,9900,19,6,28,8,2
6,9900,37,1,20,5,2
6,9900,37,2,28,8,2
6,9900,37,5,38,4,2
6,9900,13,3,8,4,2
6,9900,19,7,8,5,2
6,9900,19,6,28,1,2
6,9900,19,3,26,2,2
6,9900,37,2,20,4,2
6,9900,13,4,8,3,2
6,9900,13,1,8,3,2
6,9900,13,5,8,3,2
6,9900,13,4,8,1,2
6,9900,19,6,28,4,2
6,9900,19,7,28,5,2
6,9900,13,1,8,1,2
6,9900,19,7,26,4,2
6,9900,37,3,26,1,2
6,9900,37,3,26,3,2
6,9900,37,2,63,1,2
6,9900,19,6,2,1,1
6,9900,19,7,8,2,1
6,9900,19,6,20,7,1
6,9900,19,7,20,6,1
6,9900,19,7,0,0,1
6,9900,19,7,38,1,1
6,9900,49,8,0,0,1
6,9900,49,5,38,1,1
6,9900,49,5,8,5,1
6,9900,49,5,26,3,1
6,9900,19,7,26,1,1
6,9900,49,5,8,3,1
6,9900,19,5,20,4,1
6,9900,49,5,20,4,1
6,9900,49,4,8,2,1
6,9900,49,3,8,3,1
6,9900,19,5,28,1,1
6,9900,19,5,0,0,1
6,9900,19,5,20,3,1
6,9900,19,5,26,5,1
6,9900,49,3,8,2,1
6,9900,49,3,20,5,1
6,9900,49,3,28,4,1
6,9900,49,2,26,1,1
6,9900,49,2,26,2,1
6,9900,19,5,20,5,1
6,9900,19,4,26,1,1
6,9900,19,4,20,5,1
6,9900,49,2,8,3,1
6,9900,49,1,26,2,1
6,9900,37,6,8,2,1
6,9900,37,6,38,5,1
6,9900,19,4,8,4,1
6,9900,19,4,28,5,1
6,9900,19,4,28,6,1
6,9900,37,5,38,2,1
6,9900,37,4,38,1,1
6,9900,19,3,26,1,1
6,9900,19,3,26,3,1
6,9900,19,3,20,2,1
6,9900,19,3,8,3,1
6,9900,37,4,26,2,1
6,9900,37,4,26,5,1
6,9900,19,1,8,1,1
6,9900,13,8,0,0,1
6,9900,37,3,8,2,1
6,9900,13,4,26,4,1
6,9900,13,4,8,4,1
6,9900,37,3,26,6,1
6,9900,13,4,20,2,1
6,9900,13,4,26,2,1
6,9900,37,2,8,6,1
6,9900,13,4,20,5,1
6,9900,37,2,28,3,1
6,9900,37,2,50,5,1
6,9900,13,3,20,4,1
6,9900,13,3,28,4,1
6,9900,19,7,8,1,1
6,9900,37,2,20,3,1
6,9900,37,2,20,2,1
6,9900,37,2,2,1,1
6,9900,37,1,28,2,1
6,9900,37,1,20,1,1
6,9900,37,1,20,2,1
6,9900,13,2,8,4,1
6,9900,13,2,26,3,1
6,9900,13,2,20,3,1
6,9900,37,1,20,7,1
6,9900,13,2,28,5,1
6,9900,19,8,20,7,1
6,9900,19,8,20,8,1
6,9900,13,1,8,2,1
6,9900,13,1,26,2,1
6,9900,13,1,26,1,1
6,9900,19,7,20,8,1
6,9900,13,1,28,5,1
6,9900,7,6,26,2,1
6,9900,7,5,0,0,1
6,9900,19,7,28,3,1
6,9900,49,5,8,2,1
4,9700,37,1,8,2,105
4,9700,37,5,20,7,93
4,9700,37,4,20,8,91
4,9700,37,1,28,4,89
4,9700,37,1,8,1,86
4,9700,19,5,8,3,78
4,9700,37,1,28,1,66
4,9700,37,3,26,3,65
4,9700,37,3,8,4,50
4,9700,37,4,0,0,48
4,9700,37,3,26,4,44
4,9700,37,4,26,4,42
4,9700,37,2,8,3,37
4,9700,37,5,0,0,37
4,9700,37,3,20,6,31
4,9700,19,3,8,1,30
4,9700,37,2,20,5,29
4,9700,19,4,8,1,29
4,9700,19,4,8,2,28
4,9700,37,2,20,6,27
4,9700,37,2,26,3,27
4,9700,37,6,20,8,25
4,9700,19,4,28,4,25
4,9700,37,3,8,3,21
4,9700,37,1,8,3,21
4,9700,37,1,8,5,20
4,9700,19,3,28,4,20
4,9700,37,4,8,3,20
4,9700,37,1,28,5,20
4,9700,19,3,8,2,20
4,9700,37,2,8,2,19
4,9700,37,4,20,7,19
4,9700,37,2,8,1,19
4,9700,37,3,20,7,18
4,9700,37,2,8,4,16
4,9700,13,3,8,1,16
4,9700,37,2,8,5,16
4,9700,37,2,26,2,16
4,9700,37,2,28,4,15
4,9700,13,3,8,2,15
4,9700,37,3,20,5,14
4,9700,37,5,8,4,14
4,9700,37,5,20,8,14
4,9700,19,5,8,2,13
4,9700,19,2,28,4,12
4,9700,19,3,28,5,11
4,9700,37,2,20,7,11
4,9700,37,3,26,5,11
4,9700,19,5,28,5,10
4,9700,19,5,8,1,10
4,9700,37,3,8,2,10
4,9700,37,3,63,2,10
4,9700,37,4,28,8,10
4,9700,37,2,28,1,9
4,9700,19,2,8,1,8
4,9700,37,1,26,2,8
4,9700,19,2,28,3,7
4,9700,13,4,28,2,7
4,9700,37,3,8,5,7
4,9700,37,3,20,8,7
4,9700,19,4,28,5,7
4,9700,13,3,20,4,7
4,9700,13,2,8,1,7
4,9700,37,2,26,4,6
4,9700,37,1,20,2,6
4,9700,19,3,28,3,6
4,9700,37,3,28,6,6
4,9700,19,4,8,3,6
4,9700,37,1,26,3,5
4,9700,19,4,28,3,5
4,9700,37,2,28,6,5
4,9700,19,6,8,5,5
4,9700,13,2,28,5,5
4,9700,13,2,28,4,4
4,9700,13,4,26,4,4
4,9700,37,6,0,0,4
4,9700,37,2,26,1,4
4,9700,19,1,28,4,4
4,9700,13,2,8,2,4
4,9700,19,3,8,3,4
4,9700,37,4,28,6,4
4,9700,13,4,8,3,4
4,9700,37,4,26,6,4
4,9700,13,4,8,2,4
4,9700,19,5,26,2,4
4,9700,13,3,28,4,4
4,9700,13,3,28,5,4
4,9700,13,3,28,3,4
4,9700,19,5,8,5,3
4,9700,19,2,28,5,3
4,9700,37,2,28,5,3
4,9700,37,1,20,4,3
4,9700,37,4,26,3,3
4,9700,13,4,28,5,3
4,9700,19,1,8,2,3
4,9700,13,4,20,2,3
4,9700,19,4,20,3,3
4,9700,13,5,20,6,3
4,9700,13,5,8,3,3
4,9700,13,5,26,2,3
4,9700,19,6,8,4,3
4,9700,13,4,8,1,2
4,9700,13,4,26,2,2
4,9700,19,6,8,3,2
4,9700,13,2,28,2,2
4,9700,37,3,28,5,2
4,9700,13,5,8,5,2
4,9700,19,7,8,6,2
4,9700,7,4,0,0,2
4,9700,37,1,8,4,2
4,9700,19,5,8,4,2
4,9700,37,1,0,0,2
4,9700,13,6,8,5,2
4,9700,19,4,20,2,2
4,9700,19,3,20,2,2
4,9700,37,4,8,7,2
4,9700,13,2,20,4,2
4,9700,13,1,28,3,2
4,9700,37,1,20,5,2
4,9700,37,4,26,5,2
4,9700,13,2,20,3,2
4,9700,13,4,28,4,2
4,9700,13,2,0,0,2
4,9700,19,2,8,2,2
4,9700,19,6,8,2,2
4,9700,37,3,0,0,2
4,9700,37,1,28,3,2
4,9700,19,2,28,1,1
4,9700,19,1,20,1,1
4,9700,19,1,20,2,1
4,9700,19,3,28,6,1
4,9700,19,3,20,3,1
4,9700,19,1,28,3,1
4,9700,19,1,28,5,1
4,9700,37,3,2,1,1
4,9700,37,1,26,1,1
4,9700,13,8,8,7,1
4,9700,13,7,8,5,1
4,9700,13,6,8,6,1
4,9700,37,3,8,6,1
4,9700,37,3,26,1,1
4,9700,13,5,28,5,1
4,9700,13,5,20,5,1
4,9700,13,5,28,6,1
4,9700,19,4,28,6,1
4,9700,13,5,8,1,1
4,9700,19,4,28,2,1
4,9700,19,4,2,1,1
4,9700,13,4,20,6,1
4,9700,13,4,20,4,1
4,9700,13,4,8,4,1
4,9700,19,5,26,1,1
4,9700,13,4,28,6,1
4,9700,19,5,28,4,1
4,9700,37,2,63,2,1
4,9700,37,2,20,2,1
4,9700,19,5,28,6,1
4,9700,13,3,0,0,1
4,9700,13,2,8,3,1
4,9700,13,2,28,1,1
4,9700,19,6,8,1,1
4,9700,13,2,26,1,1
4,9700,13,2,20,1,1
4,9700,19,7,8,3,1
4,9700,19,7,26,3,1
4,9700,19,7,8,5,1
4,9700,19,7,8,1,1
4,9700,13,1,8,1,1
4,9700,19,7,28,7,1
4,9700,37,1,20,1,1
4,9700,37,2,28,3,1
4,9700,37,5,26,6,1
4,9700,37,1,38,1,1
4,9700,37,2,26,5,1
4,9700,37,1,20,6,1
4,9700,19,1,8,1,1
3,9600,37,2,8,2,69
3,9600,13,1,28,4,13
3,9600,13,2,28,4,13
3,9600,37,4,8,7,12
3,9600,13,2,28,5,9
3,9600,13,3,28,5,7
3,9600,37,4,8,8,7
3,9600,7,5,28,4,7
3,9600,13,1,8,1,7
3,9600,37,2,8,3,7
3,9600,13,2,8,2,7
3,9600,37,3,28,5,6
3,9600,7,5,28,5,5
3,9600,37,3,8,6,5
3,9600,37,3,28,6,5
3,9600,7,6,8,3,4
3,9600,13,1,28,5,4
3,9600,13,4,8,3,4
3,9600,37,1,8,1,3
3,9600,37,1,28,5,3
3,9600,7,4,8,1,3
3,9600,13,1,8,2,3
3,9600,13,2,28,3,3
3,9600,13,1,28,3,3
3,9600,13,3,8,2,3
3,9600,13,4,8,5,3
3,9600,13,2,8,3,2
3,9600,7,4,0,0,2
3,9600,13,4,28,4,2
3,9600,7,4,28,4,2
3,9600,37,3,0,0,2
3,9600,7,5,8,1,2
3,9600,7,6,28,5,2
3,9600,13,1,8,3,2
3,9600,19,6,8,3,2
3,9600,13,3,8,3,2
3,9600,13,3,28,3,2
3,9600,13,1,28,1,2
3,9600,37,1,8,2,2
3,9600,13,2,8,1,2
3,9600,13,2,28,1,2
3,9600,37,1,28,4,2
3,9600,37,1,8,4,1
3,9600,13,5,28,7,1
3,9600,13,4,8,4,1
3,9600,13,2,28,2,1
3,9600,13,2,0,0,1
3,9600,13,5,28,5,1
3,9600,37,2,20,6,1
3,9600,7,2,8,1,1
3,9600,37,2,8,5,1
3,9600,13,3,28,4,1
3,9600,37,2,63,2,1
3,9600,7,15,28,13,1
3,9600,37,3,8,3,1
