user_id,user_type,tag
7926782,big,token-free-gift3-free-free-gift3-gift2
7935768,big,free-token-gift1
7936180,big,free-free-gift3-free-token-gift2
7957836,big,free-token-gift4-free-token-gift3-gift2-gift1-gift4-free-token
7971303,big,gift3-gift2-gift1-token-free-free-free
7987437,big,free-token-free-token-free-token-gift1
801044,big,free-token-gift1-free-token-gift1-free-token
8018478,big,free-gift2-free-token-gift1-free-gift1-gift2-token
8018921,big,gift3
8026338,big,free-token-gift1-free-token-free-gift1
8032262,big,free-token-gift2
8035455,big,free-token-gift3-free-token-free-gift4-gift1
8039115,big,free-token-gift1-free-token-gift1-free-token
8048943,big,free-token-free-free-gift1-gift2
8049144,big,free-token-free-gift2-gift1-token-free-gift2
8049975,big,gift5
8059341,big,free-token-gift5-free-token-free-token
8084751,big,free-gift1
8111514,big,free-gift2-token-gift1-free
8129649,big,free-token-gift1-free-gift1
8158518,big,free-token-free-gift2-gift1-token-free
816258,big,free-token-gift1-gift2-gift2-free-free-token
8165427,big,free-token-free-free-token-gift3
8175239,big,free-gift2-free-token-gift2
8199417,big,free-token-gift1-free-token-gift1-free-token
8221950,big,free-token-gift1-gift2
8223044,big,free-gift5-token-free-token-free-token
8223548,big,free-token-free-token-free-token-gift3
8227596,big,gift5
8245548,big,free-token-free-free-token-gift1
8257619,big,gift5
8263653,big,gift5-free-token-free-gift5-free
8265252,big,free-gift3-free-token-free
826880,big,free-token-gift4-free-token
8270960,big,free-token-gift3-free-free
8272900,big,free-token-free-token-free-token-gift1
8279426,big,gift2-free-free-gift2
8328714,big,gift5
8331563,big,free-token-free-token-gift4-free-token
833380,big,free-gift2
833517,big,free-token-gift1-gift2-free-token-gift1-gift2-free-token-gift1-gift2-gift3
8342431,big,free-token-free-token-free-token-gift1
8342769,big,gift2-gift5-free-token-free
8356379,big,free-token-gift1-free-token-gift1
8366103,big,gift5-free-token-gift5-token-free-free-token
8377803,big,free-token-free-token-free-gift2
838788,big,free-token-gift4-gift1-free-free-token-gift3
8389237,big,free-token-gift3-free-gift3
8426047,big,free-gift2-free
8446062,big,free-token-gift2
8447670,big,free-gift1-token-free-free
8453196,big,free-free-token-gift1
8481684,big,free-gift1-free-token-free-token-gift1
8488977,big,free-token-free-token-free-token-gift1
8491588,big,free-token-gift1
8498837,big,gift1-free-gift4-free-token-free-gift3-gift2
8512048,big,token-free-gift2-gift1-free-token-token-free-gift3
8544886,big,free-gift1-gift2-free-token-free
8565898,big,free-gift1
8578291,big,free-token-gift1-gift2-gift1-gift2-gift3-gift1-gift2-gift3
8582410,big,token-free-gift2-gift1-free-token-free-token
8582955,big,free-token-free-token-gift1-free
8605064,big,free-token-gift2-free-token-free-token
8605251,big,free-token-free-token-gift3-free-token
8605317,big,free-gift4-gift3-gift2-gift1-free-gift4-gift3-gift2-gift1
861006,big,gift5-gift2
8631635,big,free-gift1-free-gift1-gift1
8634178,big,free-token-gift4-free-token-free-token
8635954,big,gift3
8638296,big,gift3-free-free
864135,big,free-token-free-token-gift5-free-token
8647753,big,free-token-gift5-free-token-free-token
8650154,big,free-gift4-token-free-gift4
8651421,big,gift5
8656791,big,free-token-gift1-free-token-free-token
8660130,big,gift3-free-free-gift4-free-token
8662361,big,free-token-free-token-free-token-gift1
8674134,big,token-gift1
8697331,big,free-gift3-free-gift2-token-free
8705463,big,free-gift1-token-token-free-free-gift2
8728562,big,free-free-token-gift2-free
8729405,big,gift5-free-token-free-free
8731628,big,free-free-gift3
8737898,big,gift5
8742693,big,free-gift1-free
8743653,big,token-free-gift3-token-free-free-token
8763166,big,token-free-free-token-free-gift3
8775609,big,gift4
8791774,big,free-token-gift4-free-token-free-token
879323,big,free-token-gift5-free-token-free-token
8795794,big,free-token-gift1-free-token-gift1-free-token-gift1-gift2
8796350,big,free-gift3-token-free-gift2-gift1-free
8796777,big,free-token-free-token-free-token-gift1
880213,big,gift3-free-token-free-free-gift2
8803590,big,free-gift3-token-free-token-free
8820166,big,gift4-token
8841404,big,free-token-free-token-free-token-gift4
8852656,big,free-gift3-free-token-free
8852709,big,gift3
8854114,big,free-token-free-token-free-token-gift1
8859083,big,free-token-free-token-free-gift1-gift2
8879217,big,free-free-free-token-gift2-gift1
888329,big,free-token-free-token-token-free-gift1
8902001,big,gift1-free
8905629,big,free-free-free-token-gift3
8907929,big,free-gift2-free
8909897,big,gift3-free-gift1-gift2-free-gift2-free-token
8912777,big,free-token-gift1-free-token-gift1-free
8937811,big,gift3-free
8944379,big,free-token-gift3-free-token-gift3-free-token-gift3-gift1
8950413,big,free-token-gift1-gift2-free-token-gift1-gift2-free
8952817,big,free-token-gift3-free-token
8990063,big,free-gift3-free-gift3-token-gift2-gift4
8999423,big,gift5-free-free-gift5-free-token
9005314,big,free-token-gift1-gift2-free-free-token
9021490,big,free-gift2-token-free-gift2-gift1-free
9021524,big,free-gift1-free-free-token
9032766,big,free-token-gift2-free-token-gift2-free-token
9045461,big,free-token-free-free-gift3
9047516,big,free-token-gift3-free-token-free
9065170,big,free-gift4-free-token-free
9079723,big,free-token-free-token-free-token-gift1
9089594,big,free-token-gift2-free-token-free-token
9114401,big,gift1-free-free
9115218,big,gift5-gift4-token-free-gift3
9118235,big,free-token-free-token-gift2-free-token
9163198,big,token-free-gift1-token-free-gift1-token-free
9166087,big,free-token-gift2-gift1-free-token-gift1-gift2-free
9194648,big,free-token-free-token-free-token-gift1
9194757,big,free-token-free-token-free-token-gift1
9199869,big,gift2-token-free-gift2-token-free
9202297,big,free-token-free-token-free-token-gift1
9202827,big,free-token-gift4-free-free-token
920407,big,gift2
9213103,big,free-gift3-token-free-free
9216133,big,free-token-gift3-free-token-free-token
9218209,big,free-token-free-free-gift4
922240,big,free-gift3-free
9231265,big,free-token-gift1-free-gift1-free-token
9243605,big,free-gift1-free-gift1
9248086,big,free-token-free-token-gift1-free-token
9268826,big,free-free-token-gift1-gift2-free
9270794,big,free-gift3-free-free
9273262,big,free-gift5-gift3-free-gift3-gift2-gift1-gift5-gift4
9282580,big,token-free-token-free-gift2
9283939,big,gift3-free-free-token-gift3-gift2-free-token-gift3
9290351,big,free-free-gift2-token-gift1-free
9304123,big,free-token-gift2-gift1
9316989,big,free-token-free-free-token-gift1-gift2
9337057,big,free-token-gift1-gift2-free-free-gift1-gift1-gift2-gift2-free-gift1-gift2-token
9340783,big,free-free-gift1-token
9350806,big,free-token-gift3-free-token-gift2
9358277,big,free-token-free-token-gift1-free-token
938964,big,free-gift5-free-token-free
9409177,big,free-token-gift2-free-free-token
9410209,big,free-token-free-token-free-gift1
9420604,big,free-free-free-token-gift1
9455077,big,free-token-gift2-free-token-free-token-gift3
9459224,big,free-token-free-gift5-free-token
9470567,big,free-token-gift2-gift1-free-token-gift2-gift1-free-gift1
9473825,big,free-token-free-token-gift4-free-token
9479044,big,gift4-free-token-free-free-token
9491314,big,free-token-free-gift2-token-free
9498432,big,free-token-free-token-gift5-free-token
9521383,big,free-token-gift3-free-token-free-token
9527355,big,free-token-gift1-free-token-free-token
9538536,big,free-free-gift1-gift2-gift3
9555690,big,free-free-free-gift1
9562954,big,free-gift2-free-free
9563220,big,token-free-token-free-token-free-gift1
9578041,big,gift3-free-token-gift4-free-free
9582438,big,free-token-gift3-free-token-free-gift3
9583255,big,free-token-free-token-gift1
9592524,big,free-gift2-free-gift2-free-token
959539,big,gift2
9596431,big,free-gift3-free-gift3-gift1-token-free
9614064,big,free-gift1
9627420,big,free-token-gift2-token-free-token-free
9630774,big,free-token-free-gift3-free-token
9631415,big,gift1
9637577,big,free-token-gift2-gift1-free-token-free-token-gift2
9664682,big,gift1-token-free
9667920,big,free-free-gift3-free
9670542,big,gift4-free-token-free
9671830,big,gift1-free-free-gift1
968374,big,free-token-gift2-free-token-free-token
9688676,big,free-token-gift3-gift2-gift1-free-token-gift4-free-token-gift3-gift1-gift2
9689766,big,gift2-free-token-free-token-free-token
9692648,big,free-gift3-free-free-gift2
9699372,big,free-gift3-free-free
97011,big,free-token-gift1-gift2-free-free-gift1-gift2-token-gift3
9704621,big,free-token-gift3-free-token-free
97053,big,free-token-free-gift3-free-token
9705650,big,free-token-free-token-free-token-gift1
9720731,big,token-free-free-token-gift2-free
9729440,big,token-gift5
9735379,big,free-free-token-free-gift3
9736830,big,free-token-free-token-free-gift3
9751858,big,free-token-free-token-free-token-gift2
9759062,big,free-token-gift3-free-token
9762342,big,free-token-gift2-gift1-free-free-token
9764373,big,free-token-free-token-free-token-gift1
9773242,big,free-free-token-gift1-free-token-gift1
9779017,big,gift2
9797046,big,free-token-gift2-gift1-free-gift1-gift2-token-free-gift1-gift3-gift2-token
9803067,big,gift5-free
9825672,big,free-token-gift1-gift2-gift3-free-gift1-gift2-gift3-token-free-gift1-gift2-gift3
9833547,big,free-token-free-token-gift1-free-token
9838563,big,free-token-free-token-free-gift4-token
9838813,big,free-token-free-token-free-gift2-token
9839034,big,gift2-gift1
9839694,big,free-gift1-free-free-gift3-gift2-gift1
9867824,big,free-gift2-gift1-free-gift1-free
987362,big,gift1-free
9874783,big,free-gift3-token-free-token-free
9876282,big,gift3-free-token-gift4-free
9876394,big,free-gift3-free
9880160,big,gift2-free-token-gift1-free-token
9904149,big,token-free-token-free-gift2-token-free
9904164,big,free-gift1-gift2-free
990858,big,free-token-gift2-gift1-free-token-gift1-free-token-gift1
9917539,big,free-token-gift3-free-token-free-gift3
9942944,big,gift5
9951508,big,free-gift1-free-token
9957304,big,free-token-free-token-free-token-gift1
9958797,big,free-token-free-token-free-token-gift1
9972699,big,free-token-gift3-free
9973113,big,gift2-gift1
9988421,big,free-gift1-free
9991763,big,free-gift1-token-free-gift1-free
9993120,big,free-token-gift1-gift1-token-free-gift2-free-token-gift1
9997645,big,free-token-gift1-gift2-free-token-gift1-gift2-free-gift2-gift1-token
9999600,big,gift3-free-free-gift3
1002672,mid,free-token-free-token-free-token-gift1
10036769,mid,free-free-token-gift4-free-gift4
10046204,mid,free-gift2-gift1-gift3-free-token-free
10076359,mid,free-token-gift1-gift2-free-token-free-token-gift2
10078993,mid,free-token-free-token-free-token-gift3
10088253,mid,free-token-gift1-free-free
10090803,mid,token-free-free-token-gift1-free-token
10103194,mid,free-free-token-free-gift1
10112133,mid,free-gift2-free-free-gift1-token
10127825,mid,free-gift3
10144509,mid,free-token-gift1-free-token-gift1-free
1014645,mid,free-token-gift1-free-gift1-gift2-free-gift1-gift2-token
10159072,mid,free-free-free-token-gift1
10183884,mid,free-token-gift4-free-free-token
10205014,mid,free-token-gift1-free-free
10218392,mid,gift3
10239718,mid,free-gift1
1025640,mid,free-gift1-free-token-free-gift1
10258444,mid,free-token-free-token-gift3-free
10260991,mid,free-token-free-token-free-token-gift1
10261692,mid,free-gift2-free-free-token-gift1
10281952,mid,free-free-token-free-token-gift2
1029109,mid,gift3-free-token-free-free
10362502,mid,free-token-free-token-gift4-free
10394368,mid,free-token-gift1-free-token-free-gift1
10404030,mid,free-token-free-token-gift2-free-token
1041729,mid,gift2
10426464,mid,free-free-token-free-token-gift1
10431621,mid,gift3-free-free-free
10472252,mid,gift1
10480964,mid,free-gift4
10486905,mid,free-free-free-token-gift1
10490365,mid,free-token-free-token-gift1-free-token
10497818,mid,gift2
10500798,mid,free-token-free-token-gift1-free-gift1
10532162,mid,free-gift3-token-free-free-gift2
10541646,mid,free-gift1
10585476,mid,free-token-free-free-token-gift2
10589308,mid,free-gift2-free-token
10590502,mid,free-token-free-token-free-token-gift1
10603137,mid,free-token-free-token-gift1-free-token
10605664,mid,token-free-gift2-token-free-free-token
10608815,mid,free-gift2-free-token-free-gift2-gift1
10615883,mid,free-gift3
10686558,mid,free-token-free-token-free-gift3
10689396,mid,free-free-gift2-gift1-free
1069459,mid,gift4
10736992,mid,free-gift2-gift1-free
10795048,mid,token-free-free-token-gift1-free-token
10813509,mid,free-token-free-free-token-gift2
10824704,mid,free-gift2-free-gift2-free-gift2
10856748,mid,free-token-free-token-free-gift1
10866186,mid,free-token-free-token-free-token-gift1
10871359,mid,free-token-free-token-free-gift1-token
10899770,mid,free-token-gift1-free-token-free-token
10925707,mid,free-gift2
10928879,mid,free-gift1-free
10946644,mid,free-gift2
10947240,mid,free-gift5-token-free
10951121,mid,gift4-free-token-gift1-free-free-gift4
10953957,mid,free-free-gift2-gift1
10985169,mid,free-free-gift2-token-free
10987246,mid,free-gift1-free-token-free
10988153,mid,free-token-gift1-free
10989389,mid,free-token-gift1-free
10993234,mid,free-token-free-token-token-gift1
10997762,mid,gift1
11027882,mid,free-token-gift1-gift2-free-free
11028072,mid,token-free-gift1-token-free-free
11084466,mid,free-token-free-token-gift1-free-token
11085359,mid,free-token-gift1-free-token-gift1-free-token
1111588,mid,free-gift2-free-free
11118973,mid,gift2-free
11156757,mid,free-gift1-free-free
1117118,mid,free-token-gift1-free-token-gift1-free-token-token-token
11172577,mid,token-gift1
11172773,mid,free-gift1-gift2-token-free
11173637,mid,free-token-gift1-free-token-gift1-free-token
11189943,mid,free-token-free-token-free-token-gift1
11211598,mid,gift3-gift3
11224248,mid,free-token-free-token-free-token-gift1
11238489,mid,gift3-free-token
11250500,mid,free-token-free-token-gift1-free-token
11304605,mid,free-token-free-gift2-token
11307167,mid,free-gift2-gift3-free
11309628,mid,gift1
11332626,mid,free-free-free-gift1
11334414,mid,free-gift3-token-free
11361693,mid,free-gift1-gift2-gift3-free-gift1-free
11361984,mid,free-gift3-free
11380855,mid,gift2
11397297,mid,free-gift4-free-token-free
11484460,mid,free-free-free-gift1-token
11499159,mid,gift2
11525669,mid,free-token-gift2-free-free
11529858,mid,free-token-free-free-gift1
1155154,mid,free-gift1
11557061,mid,gift3
11576553,mid,free-gift3-free-token-free
11592128,mid,free-token-free-token-gift2-free-token
11603159,mid,gift3
11614137,mid,free-token-free-token-gift3-gift1-gift2-free-token
11639121,mid,free-gift2-free-gift1-free
11650245,mid,free-token-gift1-free-free
11657175,mid,free-token-free-gift1-free
11700268,mid,free-gift1
11710758,mid,free-token-free-token-free-token-gift1
11714549,mid,token-free-gift1-token-free-token-free
11716073,mid,gift1
11749899,mid,free-gift1-gift2
11754031,mid,free-token-free-gift2-token-free
11761819,mid,free-token-free-token-free-gift1
11764042,mid,gift3-gift2-free
11770743,mid,free-token-free-token-free-token-gift2
11770823,mid,free-token-free-gift3-free-token
11786004,mid,free-token-free-token-free-token-gift2
11807137,mid,free-token-gift2-free-free-gift3-token-gift2
11833521,mid,free-token-free-token-free-token-gift1
11834994,mid,free-gift3-free
11835557,mid,free-token-free-free-token-gift1
11903126,mid,free-free-gift1
11940985,mid,free-token-free-token-gift2-free-token
1195550,mid,free-token-free-token-gift3-gift2-gift1-free
11981959,mid,free-gift1-free
12047222,mid,free-token-free-free-gift2-token
12053141,mid,free-token-free-token-free-gift2-token
12082583,mid,free-token-free-token-free-token-gift3
12140106,mid,free-free-token-free-token-gift1
12149743,mid,free-token-gift2-gift1-free-token-free-token
12183622,mid,free-token-free-gift1-free-token
12269718,mid,free-token-gift1-free-token-gift1-free-token
12316961,mid,gift2
12332604,mid,free-token-free-token-gift1-free
12377586,mid,free-token-gift1-free-token-gift1-free-token
12381063,mid,gift3
12492449,mid,free-token-gift1-free-token-free
12494854,mid,free-token-free-token-free-token-gift1
126021,mid,gift3
12648771,mid,free-gift1-free-token-gift1-free
1265662,mid,free-gift1-free-free
12660979,mid,free-gift1-free-token
12671224,mid,free-token-free-token-gift2-free-token
12697364,mid,gift2
12717764,mid,gift5-free-token-free
12722380,mid,free-gift2
12734781,mid,token-free-free-token-free-gift1-token
12750525,mid,token-free-free-token-free-token-gift1
1275988,mid,free-free-gift1
12767514,mid,free-free-token-gift3-free
12785110,mid,free-gift1-gift2
12802892,mid,free-token-free-token-gift3-free
12808175,mid,free-token-gift1-free-token-gift2-free-token
12825150,mid,free-token-free-gift3-free
12829701,mid,free-token-free-token-gift2-free-token-gift3
12922847,mid,free-token-free-token-gift1-free-token
1293048,mid,free-gift2-gift1-free
12982107,mid,free-token-free-gift1-free
12984585,mid,free-token-free-token-free-gift2
1299918,mid,free-gift1-gift2-free-free-token
13001939,mid,gift1-free
13004991,mid,free-gift1-free-free
13007684,mid,free-free-free-gift4
13046987,mid,gift3-gift1-token-free-gift3-free
13048112,mid,free-token-free-token-gift2-free-token
13066799,mid,gift5
1307763,mid,free-free-free-gift1
13108283,mid,free-token-free-gift2-free
13114656,mid,gift2
13115030,mid,free-gift4-free
13127898,mid,free-token-gift1
13136612,mid,free-gift1-token-free-free
13160018,mid,free-free-free-token-gift1
13161030,mid,free-token-gift1-free-token-gift1-free-token
13165702,mid,free-token-gift1-free-token-free-token
13166969,mid,free-token-gift1-free-token-free-token
13175921,mid,gift4
13199801,mid,token-free-free-token-free-token-gift1
13211420,mid,free-token-free-gift3
13215682,mid,free-free-gift2-free
13262541,mid,free-gift1-gift1-free-gift1
13268935,mid,free-gift2-free-free-token-gift2
13282019,mid,free-gift1-free-token-free
13285608,mid,free-token-free-gift1-token-free-gift3-gift1
13344580,mid,free-token-gift1-free-token-free-token
13350341,mid,free-gift3-free-token-free
13366877,mid,free-free-free-gift1
13399354,mid,free-token-free-token-gift2-free-token
13425187,mid,free-token-gift1-free-token-gift1
13432533,mid,free-gift2-free-gift1-free-token
13447600,mid,free-token-gift3-gift1-gift2-free-token-gift3-free-token-gift1
13448509,mid,free-gift3-free-token-free
13468646,mid,free-token-free-token-free-token-gift1
1347075,mid,gift3-free-token
13480369,mid,free-token-gift1-free-token-free-token
13520511,mid,free-gift2-free-token-free-token
13528055,mid,token-free-gift2-gift1
13616838,mid,free-gift3
13622536,mid,free-gift2-token-free-token-free
13658068,mid,free-free-gift1
13660023,mid,free-free-free-token-gift1
13660027,mid,free-token-gift3
13669013,mid,token-free-gift1
13676261,mid,token-free-gift1-gift2-free-token-free
13687353,mid,free-token-gift2-free-token-free-token
13693647,mid,free-token-free-token-free-token-gift2-gift2
13700370,mid,free-token-gift1-free-free-token-gift1
1371840,mid,free-free-free-gift1
1375528,mid,free-token-free-gift1-gift1
13773115,mid,free-free-gift1
13779248,mid,free-token-gift3-gift2-gift1
13795348,mid,free-free-token-free-token-gift1
13796312,mid,free-token-gift2-free-token-free
13806737,mid,free-free-gift1-free-token
1381451,mid,free-free-free-free-token-token-token-token-free-gift1-free-token-gift1
13820831,mid,free-gift3-token-gift2-free-free-gift1
13823831,mid,gift2-free-free-token-gift1
13831126,mid,free-token-gift1-free-token-free-token
13834202,mid,free-token-free-token-gift1-free-token
13847603,mid,gift1-free-token-gift2
13857326,mid,free-gift1-free-free
13868971,mid,free-free-token-free-gift1-token
13869608,mid,free-token-gift1-free-free
13873348,mid,free-gift1-free-free-token-gift2
13880035,mid,free-gift2-free-free
1388824,mid,free-free-free-token-gift1-gift2
13905014,mid,free-token-free-token-gift1-free
139092,mid,gift2
13925073,mid,free-gift2-gift3-free
13925473,mid,gift2-gift1
13970079,mid,free-token-free-token-free-token-gift1
13971302,mid,free-token-gift1-free-gift3-token-free
13978087,mid,free-token-free-token-gift1-free
13987039,mid,gift1-free-gift2-token-free-free
13988925,mid,free-token-free-token-free-gift2
13991498,mid,free-token-free-token-gift2-free-gift2
14013323,mid,free-token-gift3-token-free-token-free-gift3
14039145,mid,free-token-gift1-free-free-token
14040022,mid,free-free-gift1
14046765,mid,free-token-free-token-free-token-gift1
1404720,mid,free-gift3-free-token-gift3-free-token
14057328,mid,free-token-free-token-gift1-free-token
14060851,mid,free-free-token-gift1-free-token
1408250,mid,gift3
14092515,mid,gift3-free
14096646,mid,free-token-gift3-free-gift2-free-gift2-gift1
14101121,mid,free-gift1-free
14113662,mid,free-token-free-token-free-token-gift1
14115643,mid,token-free-gift1-free-token-free-token
14126753,mid,free-free-gift1
14126978,mid,free-token-gift1-free-token-free-token
14160944,mid,free-gift1-gift2-free-token-gift1
14192463,mid,free-gift1-free-gift1-token-free-gift1
14193233,mid,free-token-gift1-gift1-token-free-token-free
14196117,mid,token-free-gift1-free-token-free-token
14209192,mid,gift1-free-gift2-free-gift2-token-free-gift1
14242982,mid,free-token-free-token-free-token-gift2
14246031,mid,gift2-free
14259514,mid,free-free-free-gift1
14265461,mid,free-token-gift1-free-token-free
1432089,mid,free-token-gift1-free-token-free-token
14323710,mid,gift3-free-token-gift2-gift1-free
1435744,mid,gift1
14370336,mid,free-free-gift2
14373082,mid,gift3-token-free-gift2-free-free
14376780,mid,free-gift1-free-free
14386339,mid,free-token-free-token-free-token-gift3
14387380,mid,free-token-gift1-free-token-free
14396169,mid,free-token-free-token-free-gift1
14440972,mid,gift2
14452796,mid,free-token-free-token-gift1-free
14456398,mid,free-token-free-token-gift5-free-token
14459712,mid,free-token-free-token-free-gift2-token
14464815,mid,free-token-free-token-free-token-gift1
14476604,mid,free-gift1
14508530,mid,gift2
14520577,mid,free-token-gift1-gift2-free-gift1-token-gift2-free-gift1
14530673,mid,free-token-free-token-free-gift1
14530781,mid,free-token-free-token-gift1-free-token
14537414,mid,free-token-gift1-free-gift1-free
14557514,mid,gift3-free-gift3-free-token-free-gift1-gift1
14580956,mid,free-token-free-free-gift2
14583296,mid,free-token-free-token-free-token-gift1
14600200,mid,free-token-gift1
14621192,mid,free-token-free-token-free-token-gift1
14622076,mid,free-token-gift1-free-token-free
14626465,mid,token-gift3-free-token-free-token-free
14632868,mid,free-token-gift2-free-token-free-token
14643138,mid,free-token-free-token-free-token-gift1
14644299,mid,gift2-free-token
14645693,mid,gift1
14651278,mid,free-gift4-free-free-token
14683471,mid,free-gift1-free-token-free
14705287,mid,free-token-gift1-free-token-free-token-gift1
14707091,mid,free-token-gift1-free-token-free
14720031,mid,free-token-gift1-free-token-free-token
14745396,mid,free-token-gift1-free-gift1-token-free-gift1
14748169,mid,free-free-gift2-free
147494,mid,free-token-gift2-free-free-gift2-token
14752147,mid,free-token-free-token-free-gift1-token
14771670,mid,gift1
14787734,mid,free-token-gift1-free-token-free-token
14787848,mid,free-token-free-token-gift4
14793269,mid,free-token-gift1-free-token-token
14831867,mid,free-gift1-free-token
14841904,mid,free-token-free-token-free-token-gift1
14842550,mid,free-token-gift1-free-free-token
14849257,mid,free-token-gift1-free-free
14853952,mid,free-free-gift1-token-free
14858850,mid,free-gift3-free-free
14865384,mid,free-gift2
14893696,mid,free-token-free-token-gift1-free-token
14897420,mid,gift1
14914215,mid,free-token-gift3-free-free
14923559,mid,free-gift1-free-gift2
14925510,mid,gift4-free-free-free
14931360,mid,free-token-free-gift1-token-free
14941994,mid,free-token-gift1-free-token-free
14947813,mid,free-token-gift2-gift1-free-token-free
14949358,mid,free-token-gift3-gift1-gift2
14950356,mid,free-gift2-free-token-free-gift2
1495601,mid,gift1-free-free
14959695,mid,free-gift4-free-gift3-token-gift2-free-gift3
14964451,mid,free-token-free-token-free-token-gift1
14967621,mid,free-token-free-token-gift1-free
14985702,mid,gift3-free-free
15017970,mid,free-token-free-token-free-gift1
1503854,mid,free-gift1-gift3-token-free-gift3-free
15048653,mid,free-token-free-token-free-gift2-token
15050576,mid,free-token-gift1-free-token-free-token
15059802,mid,gift2
15081309,mid,free-token-free-token-free-token-gift2
15081421,mid,free-gift1-free-token-free
15096794,mid,free-token-gift2-gift1-free-token-free-gift1-gift3
15104730,mid,free-free-token-gift4
15128445,mid,free-free-free-token-gift3
15128824,mid,free-gift1-free
15137417,mid,gift2-free-token-gift1-free-gift3-free
15141674,mid,gift1-free
15143134,mid,free-token-free-token-free-gift2-gift1
15144336,mid,token-free-gift1-free-token-free-token
15145887,mid,free-token-free-token-free-token-gift1
15146936,mid,free-token-free-gift1-gift2-free-gift2
15155509,mid,free-free-gift3
15162423,mid,free-free-gift3-free-gift3
15165687,mid,gift1-free
15187160,mid,free-token-free-token-gift1-free-token
15193347,mid,free-gift1
15214529,mid,free-token-gift3-free-free
15222508,mid,free-token-free-token-free-gift2-token
15226938,mid,token-free-free-token-gift1-gift2-free
15232676,mid,free-gift1-free-free
15259243,mid,free-token-gift1-free-token-free-token
15277078,mid,free-gift2-token-free
15285674,mid,free-gift2
15290772,mid,free-token-free-token-free-token-gift1
15295576,mid,free-free-free-gift2
15297023,mid,free-token-free-gift3
15328537,mid,free-gift3-token-free-free
15330212,mid,gift2
15332224,mid,free-token-free-gift2-free-token
15336223,mid,free-gift1-free-token-free
15340271,mid,free-gift1
15340379,mid,free-free-token-gift1-free-gift1
15341056,mid,gift3
15355862,mid,free-token-gift3-free-token-free
15376071,mid,free-token-gift2-free
15377862,mid,gift1
15393638,mid,free-gift2-free-free
15395697,mid,gift1
15396371,mid,free-gift2-free-free-gift1
153971,mid,free-token-gift3-free-gift5
15403346,mid,free-token-free-token-free-token-gift1
15407383,mid,free-gift2
15417984,mid,free-token-gift1-gift2-free-free
15428071,mid,free-token-gift1
15428757,mid,free-free-gift2-free
15443295,mid,gift1-gift3-gift2-token-free-gift1-gift3
15445601,mid,free-free-token-gift1
15456786,mid,free-token-gift1-free-token-gift1
15457057,mid,free-token-gift1-free-token-gift1-free-token
15491922,mid,free-gift2-token-free-gift2
15492293,mid,free-token-free-token-gift1-free-token
15494378,mid,free-token-free-token-free-token-gift1
15501505,mid,free-gift3-gift2-gift1-token-free-gift3
15508459,mid,free-gift3-free-free
1555228,mid,free-free-gift4
15557506,mid,free-gift2
15566972,mid,free-gift1-free-gift1-free-gift1
15576984,mid,free-token-gift1-free-token-gift1-free-token
15584599,mid,free-gift1-free-free-gift1
15585379,mid,gift1
1559639,mid,free-token-gift1-gift2-gift3-free-token-gift3-gift4-free
15610479,mid,free-token-free-token-free-gift3-token
15618300,mid,free-token-gift1-free-token
15633950,mid,free-token-gift1-free-token-gift1-free
15663376,mid,gift2-free
15681558,mid,free-token-free-free-token-gift3
15685041,mid,free-token-gift1-free-free-token-gift1
15687992,mid,token-free-token-free-gift1
15699936,mid,free-token-free-token-gift2-free-token
15709696,mid,gift3
15710253,mid,free-token-gift1-free-token-free-gift1-token
15711542,mid,free-token-free-token-free-gift1-token
15724783,mid,free-token-free-token-gift2-free
15767666,mid,free-token-free-gift1-free-token
1577253,mid,free-gift1-free-free-token
15794526,mid,free-token-gift1-gift2-free-token-free-token-gift1-gift2
15796872,mid,token-free-gift1-free-token-free
15811004,mid,free-token-gift1-free-free
15821771,mid,free-token-gift2-free
15832730,mid,free-token-gift3-free-token-free-token
15832931,mid,free-token-gift1-free-token-gift1-free
15844123,mid,gift5-free-free-token
15857438,mid,gift3
15870881,mid,free-free-gift3-free
15871101,mid,free-token-free-token-free-gift1-token
15879874,mid,token-free-gift3-free-free-token
15889210,mid,free-token-free-token-free-token-gift1
15904094,mid,free-token-gift1-free-token-free
15917650,mid,free-gift2
15920901,mid,free-token-gift2-gift1-free-free-token
15920921,mid,free-token-free-token-free-token-gift1
15942133,mid,free-token-free-gift3-free
15950681,mid,free-gift1-free-gift1-token-free-gift1
15952071,mid,free-token-gift3-free-free
15960658,mid,gift1
15964385,mid,free-token-free-token-gift2-free-token
15979138,mid,free-token-free-token-free-token-gift1
15992217,mid,free-token-free-gift1-token-free
16000204,mid,free-token-free-token-gift1
16006540,mid,gift1-token-free
16008895,mid,free-token-free-token-free-gift2
16036529,mid,free-token-free-token-gift1-free-gift1
16054678,mid,free-free-token-free-token-gift2
16055061,mid,token-free-token-free-gift1
16061452,mid,free-token-gift2-free-token-free-token
16064461,mid,gift2
16066215,mid,free-token-gift1-free-token-free-token
16076857,mid,free-token-gift1-free-token-free-token
16129816,mid,free-token-free-token-gift2-free
16131292,mid,token-free-gift2-free-token
16139164,mid,free-token-gift2-free-token-free
16142872,mid,free-gift3-token-free-token-free-gift3-gift2
16160997,mid,free-gift2-free
16165349,mid,free-gift2
16168213,mid,free-token-free-token-gift3-free-token
16182402,mid,free-token-gift2-free-token-free-token
16197791,mid,free-gift3
